"Date","Name","RepoType","RepoHost","Storepath","StorageTotal","StorageFree","FreePercentage"
"30.04.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","268.75","20"
"30.04.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","10139.47","11"
"30.04.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","10139.47","11"
"30.04.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","10139.47","11"
"30.04.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","10139.47","11"
"30.04.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","10139.47","11"
"30.04.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","10139.47","11"
"30.04.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","10139.47","11"
"30.04.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","10139.47","11"
"30.04.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","42483.37","46"
"30.04.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","42483.37","46"
"30.04.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","42483.37","46"
"30.04.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","42483.37","46"
"30.04.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","42483.37","46"
"30.04.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","42483.37","46"
"30.04.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","42483.37","46"
"30.04.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","42483.37","46"
"30.04.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1894.58","37"
"01.05.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","1172.74","12"
"01.05.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","34133.17","76"
"01.05.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","13975.41","46"
"01.05.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9356.72","30"
"01.05.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","394.95","49"
"01.05.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"01.05.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","6574.21","15"
"01.05.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","6574.21","15"
"01.05.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","8857.42","48"
"01.05.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","476.66","47"
"01.05.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","6574.21","15"
"01.05.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","624.42","78"
"01.05.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","22218.87","50"
"01.05.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","265.63","20"
"01.05.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","10448.41","11"
"01.05.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","10448.41","11"
"01.05.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","10448.41","11"
"01.05.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","10448.41","11"
"01.05.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","10448.41","11"
"01.05.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","10448.41","11"
"01.05.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","10448.41","11"
"01.05.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","10448.41","11"
"01.05.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","42483.04","46"
"01.05.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","42483.04","46"
"01.05.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","42483.04","46"
"01.05.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","42483.04","46"
"01.05.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","42483.04","46"
"01.05.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","42483.04","46"
"01.05.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","42483.04","46"
"01.05.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","42483.04","46"
"01.05.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1888.50","37"
"02.05.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","1158.50","12"
"02.05.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","34113.73","76"
"02.05.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14027.60","46"
"02.05.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9244.00","30"
"02.05.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","395.17","49"
"02.05.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"02.05.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","6429.42","14"
"02.05.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","6429.42","14"
"02.05.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","8864.50","48"
"02.05.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","476.96","47"
"02.05.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","6429.42","14"
"02.05.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","624.33","78"
"02.05.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","21994.09","49"
"02.05.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","262.21","20"
"02.05.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","9853.56","11"
"02.05.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","9853.56","11"
"02.05.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","9853.56","11"
"02.05.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","9853.56","11"
"02.05.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","9853.56","11"
"02.05.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","9853.56","11"
"02.05.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","9853.56","11"
"02.05.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","9853.56","11"
"02.05.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","41873.14","45"
"02.05.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","41873.25","45"
"02.05.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","41873.25","45"
"02.05.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","41873.25","45"
"02.05.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","41873.15","45"
"02.05.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","41873.25","45"
"02.05.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","41873.25","45"
"02.05.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","41873.25","45"
"02.05.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1850.62","36"
"03.05.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","1132.41","11"
"03.05.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","34094.43","76"
"03.05.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14006.60","46"
"03.05.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9499.54","31"
"03.05.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","395.02","49"
"03.05.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"03.05.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","6255.31","14"
"03.05.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","6255.31","14"
"03.05.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","8862.69","48"
"03.05.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","476.77","47"
"03.05.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","6255.31","14"
"03.05.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","623.99","78"
"03.05.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","21987.67","49"
"03.05.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","269.77","20"
"03.05.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","10185.67","11"
"03.05.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","10186.96","11"
"03.05.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","10186.96","11"
"03.05.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","10186.96","11"
"03.05.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","11000.23","12"
"03.05.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","10186.96","11"
"03.05.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","10186.96","11"
"03.05.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","10186.96","11"
"03.05.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","42088.15","46"
"03.05.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","42088.15","46"
"03.05.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","42088.15","46"
"03.05.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","42088.15","46"
"03.05.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","42088.15","46"
"03.05.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","42088.15","46"
"03.05.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","42088.15","46"
"03.05.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","42088.15","46"
"03.05.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1850.71","36"
"04.05.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","1122.46","11"
"04.05.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","34032.54","76"
"04.05.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14019.97","46"
"04.05.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9530.67","31"
"04.05.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","394.18","49"
"04.05.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"04.05.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","6154.62","14"
"04.05.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","6154.62","14"
